execution_id,timestamp,fecha,hora,franja,sonda_id,sonda_nombre,isp,asn_origen,ubicacion,tipo_sonda,ip_origen_observada,src_addr,dst_ip,sitio_web,msm_id,sent,rcvd,estado_ping,alcanzable_icmp,packet_loss_pct,rtt_exec_ms,rtt_avg_ripe_ms,rtt_min_ripe_ms,rtt_max_ripe_ms,n_rtt_validos
ping-180880310-1003784-1785679429-1755,2026-08-02 10:03:49,2026-08-02,10:03:49,Matutina (~10:00),1003784,Movistar (Maracay),Telefónica Venezolana,AS6306,"Maracay, Venezuela",Nacional,186.24.57.243,172.18.0.2,150.185.169.243,Intranet ULA,180880310,3,0,Sin respuesta,False,100.0,,,,,0
ping-180880310-1010206-1785636382-1756,2026-08-01 22:06:22,2026-08-01,22:06:22,Nocturna (~22:00),1010206,AT&T (Miami),"AT&T Enterprises, LLC",AS7018,"Miami, Estados Unidos",Internacional,99.26.108.135,192.168.3.238,150.185.169.243,Intranet ULA,180880310,3,0,Sin respuesta,False,100.0,,,,,0
ping-180880310-1010206-1785679586-1757,2026-08-02 10:06:26,2026-08-02,10:06:26,Matutina (~10:00),1010206,AT&T (Miami),"AT&T Enterprises, LLC",AS7018,"Miami, Estados Unidos",Internacional,99.26.108.135,192.168.3.238,150.185.169.243,Intranet ULA,180880310,3,0,Sin respuesta,False,100.0,,,,,0
ping-180880310-1011292-1785636236-1758,2026-08-01 22:03:56,2026-08-01,22:03:56,Nocturna (~22:00),1011292,Satnet (Quito),Satnet,AS14522,"Quito, Ecuador",Internacional,186.69.158.99,172.17.0.2,150.185.169.243,Intranet ULA,180880310,3,0,Sin respuesta,False,100.0,,,,,0
ping-180880310-1011292-1785679433-1759,2026-08-02 10:03:53,2026-08-02,10:03:53,Matutina (~10:00),1011292,Satnet (Quito),Satnet,AS14522,"Quito, Ecuador",Internacional,186.69.158.99,172.17.0.2,150.185.169.243,Intranet ULA,180880310,3,0,Sin respuesta,False,100.0,,,,,0
ping-180880310-6978-1785636122-1760,2026-08-01 22:02:02,2026-08-01,22:02:02,Nocturna (~22:00),6978,Tiggee (Bogotá),Tiggee LLC,AS16552,"Bogotá, Colombia",Internacional,156.154.123.254,156.154.123.254,150.185.169.243,Intranet ULA,180880310,3,0,Sin respuesta,False,100.0,,,,,0
ping-180880310-6978-1785679310-1761,2026-08-02 10:01:50,2026-08-02,10:01:50,Matutina (~10:00),6978,Tiggee (Bogotá),Tiggee LLC,AS16552,"Bogotá, Colombia",Internacional,156.154.123.254,156.154.123.254,150.185.169.243,Intranet ULA,180880310,3,0,Sin respuesta,False,100.0,,,,,0
ping-180880310-1014400-1785549826-1762,2026-07-31 22:03:46,2026-07-31,22:03:46,Nocturna (~22:00),1014400,NetUno (Caracas),NetUno,AS11562,"Caracas, Venezuela",Nacional,190.6.19.232,192.168.122.242,150.185.169.243,Intranet ULA,180880310,3,0,Sin respuesta,False,100.0,,,,,0
ping-180880310-1014400-1785593023-1763,2026-08-01 10:03:43,2026-08-01,10:03:43,Matutina (~10:00),1014400,NetUno (Caracas),NetUno,AS11562,"Caracas, Venezuela",Nacional,190.6.19.232,192.168.122.242,150.185.169.243,Intranet ULA,180880310,3,0,Sin respuesta,False,100.0,,,,,0
ping-180880310-1003784-1785549828-1764,2026-07-31 22:03:48,2026-07-31,22:03:48,Nocturna (~22:00),1003784,Movistar (Maracay),Telefónica Venezolana,AS6306,"Maracay, Venezuela",Nacional,186.24.57.243,172.18.0.2,150.185.169.243,Intranet ULA,180880310,3,0,Sin respuesta,False,100.0,,,,,0
ping-180880310-1003784-1785593026-1765,2026-08-01 10:03:46,2026-08-01,10:03:46,Matutina (~10:00),1003784,Movistar (Maracay),Telefónica Venezolana,AS6306,"Maracay, Venezuela",Nacional,186.24.57.243,172.18.0.2,150.185.169.243,Intranet ULA,180880310,3,0,Sin respuesta,False,100.0,,,,,0
ping-180880310-32877-1785549959-1766,2026-07-31 22:05:59,2026-07-31,22:05:59,Nocturna (~22:00),32877,Airtek (Maracaibo),Airtek Solutions C.A.,AS61461,"Maracaibo, Venezuela",Nacional,38.25.249.223,192.168.1.186,150.185.169.243,Intranet ULA,180880310,3,0,Sin respuesta,False,100.0,,,,,0
ping-180880310-32877-1785593164-1767,2026-08-01 10:06:04,2026-08-01,10:06:04,Matutina (~10:00),32877,Airtek (Maracaibo),Airtek Solutions C.A.,AS61461,"Maracaibo, Venezuela",Nacional,38.25.249.223,192.168.1.186,150.185.169.243,Intranet ULA,180880310,3,0,Sin respuesta,False,100.0,,,,,0
ping-180880310-1011292-1785549834-1768,2026-07-31 22:03:54,2026-07-31,22:03:54,Nocturna (~22:00),1011292,Satnet (Quito),Satnet,AS14522,"Quito, Ecuador",Internacional,186.69.158.99,172.17.0.2,150.185.169.243,Intranet ULA,180880310,3,0,Sin respuesta,False,100.0,,,,,0
ping-180880310-1011292-1785593034-1769,2026-08-01 10:03:54,2026-08-01,10:03:54,Matutina (~10:00),1011292,Satnet (Quito),Satnet,AS14522,"Quito, Ecuador",Internacional,186.69.158.99,172.17.0.2,150.185.169.243,Intranet ULA,180880310,3,0,Sin respuesta,False,100.0,,,,,0
ping-180880310-1010206-1785549988-1770,2026-07-31 22:06:28,2026-07-31,22:06:28,Nocturna (~22:00),1010206,AT&T (Miami),"AT&T Enterprises, LLC",AS7018,"Miami, Estados Unidos",Internacional,99.26.108.135,192.168.3.238,150.185.169.243,Intranet ULA,180880310,3,0,Sin respuesta,False,100.0,,,,,0
ping-180880310-1010206-1785593186-1771,2026-08-01 10:06:26,2026-08-01,10:06:26,Matutina (~10:00),1010206,AT&T (Miami),"AT&T Enterprises, LLC",AS7018,"Miami, Estados Unidos",Internacional,99.26.108.135,192.168.3.238,150.185.169.243,Intranet ULA,180880310,3,0,Sin respuesta,False,100.0,,,,,0
ping-180880310-6978-1785549711-1772,2026-07-31 22:01:51,2026-07-31,22:01:51,Nocturna (~22:00),6978,Tiggee (Bogotá),Tiggee LLC,AS16552,"Bogotá, Colombia",Internacional,156.154.123.254,156.154.123.254,150.185.169.243,Intranet ULA,180880310,3,0,Sin respuesta,False,100.0,,,,,0
ping-180880310-6978-1785592919-1773,2026-08-01 10:01:59,2026-08-01,10:01:59,Matutina (~10:00),6978,Tiggee (Bogotá),Tiggee LLC,AS16552,"Bogotá, Colombia",Internacional,156.154.123.254,156.154.123.254,150.185.169.243,Intranet ULA,180880310,3,0,Sin respuesta,False,100.0,,,,,0
ping-180880310-7594-1785549671-1774,2026-07-31 22:01:11,2026-07-31,22:01:11,Nocturna (~22:00),7594,Inter (Barquisimeto),Inter / Corporación Telemic,AS21826,"Barquisimeto, Venezuela",Nacional,200.82.230.154,200.82.230.154,150.185.169.243,Intranet ULA,180880310,3,0,Sin respuesta,False,100.0,,,,,0
ping-180880310-7594-1785592877-1775,2026-08-01 10:01:17,2026-08-01,10:01:17,Matutina (~10:00),7594,Inter (Barquisimeto),Inter / Corporación Telemic,AS21826,"Barquisimeto, Venezuela",Nacional,200.82.230.154,200.82.230.154,150.185.169.243,Intranet ULA,180880310,3,0,Sin respuesta,False,100.0,,,,,0
ping-180880310-6978-1785808919-1776,2026-08-03 22:01:59,2026-08-03,22:01:59,Nocturna (~22:00),6978,Tiggee (Bogotá),Tiggee LLC,AS16552,"Bogotá, Colombia",Internacional,156.154.123.254,156.154.123.254,150.185.169.243,Intranet ULA,180880310,3,0,Sin respuesta,False,100.0,,,,,0
ping-180880310-7594-1785808880-1777,2026-08-03 22:01:20,2026-08-03,22:01:20,Nocturna (~22:00),7594,Inter (Barquisimeto),Inter / Corporación Telemic,AS21826,"Barquisimeto, Venezuela",Nacional,200.82.230.154,200.82.230.154,150.185.169.243,Intranet ULA,180880310,3,0,Sin respuesta,False,100.0,,,,,0
ping-180880310-1003784-1785809032-1778,2026-08-03 22:03:52,2026-08-03,22:03:52,Nocturna (~22:00),1003784,Movistar (Maracay),Telefónica Venezolana,AS6306,"Maracay, Venezuela",Nacional,186.24.57.243,172.18.0.2,150.185.169.243,Intranet ULA,180880310,3,0,Sin respuesta,False,100.0,,,,,0
ping-180880310-1011292-1785809032-1779,2026-08-03 22:03:52,2026-08-03,22:03:52,Nocturna (~22:00),1011292,Satnet (Quito),Satnet,AS14522,"Quito, Ecuador",Internacional,186.69.158.99,172.17.0.2,150.185.169.243,Intranet ULA,180880310,3,0,Sin respuesta,False,100.0,,,,,0
ping-180880310-1014400-1785809032-1780,2026-08-03 22:03:52,2026-08-03,22:03:52,Nocturna (~22:00),1014400,NetUno (Caracas),NetUno,AS11562,"Caracas, Venezuela",Nacional,190.6.19.232,192.168.122.242,150.185.169.243,Intranet ULA,180880310,3,0,Sin respuesta,False,100.0,,,,,0
ping-180880310-1010206-1785809192-1781,2026-08-03 22:06:32,2026-08-03,22:06:32,Nocturna (~22:00),1010206,AT&T (Miami),"AT&T Enterprises, LLC",AS7018,"Miami, Estados Unidos",Internacional,99.26.108.135,192.168.3.238,150.185.169.243,Intranet ULA,180880310,3,0,Sin respuesta,False,100.0,,,,,0
ping-180880310-32877-1785809162-1782,2026-08-03 22:06:02,2026-08-03,22:06:02,Nocturna (~22:00),32877,Airtek (Maracaibo),Airtek Solutions C.A.,AS61461,"Maracaibo, Venezuela",Nacional,38.25.249.223,192.168.1.186,150.185.169.243,Intranet ULA,180880310,3,0,Sin respuesta,False,100.0,,,,,0
ping-180880310-7594-1785852079-1783,2026-08-04 10:01:19,2026-08-04,10:01:19,Matutina (~10:00),7594,Inter (Barquisimeto),Inter / Corporación Telemic,AS21826,"Barquisimeto, Venezuela",Nacional,200.82.230.154,200.82.230.154,150.185.169.243,Intranet ULA,180880310,3,2,Respuesta parcial,True,33.33333333333333,78.8382655,78.8382655,78.126176,79.550355,2
ping-180880310-6978-1785852120-1784,2026-08-04 10:02:00,2026-08-04,10:02:00,Matutina (~10:00),6978,Tiggee (Bogotá),Tiggee LLC,AS16552,"Bogotá, Colombia",Internacional,156.154.123.254,156.154.123.254,150.185.169.243,Intranet ULA,180880310,3,3,Respuesta completa,True,0.0,32.409191666666665,32.409191666666665,32.19964,32.634704,3
ping-180880310-1003784-1785852231-1785,2026-08-04 10:03:51,2026-08-04,10:03:51,Matutina (~10:00),1003784,Movistar (Maracay),Telefónica Venezolana,AS6306,"Maracay, Venezuela",Nacional,186.24.57.243,172.18.0.2,150.185.169.243,Intranet ULA,180880310,3,3,Respuesta completa,True,0.0,63.01168333333334,63.01168333333334,58.099819,65.66623,3
ping-180880310-1011292-1785852227-1786,2026-08-04 10:03:47,2026-08-04,10:03:47,Matutina (~10:00),1011292,Satnet (Quito),Satnet,AS14522,"Quito, Ecuador",Internacional,186.69.158.99,172.17.0.2,150.185.169.243,Intranet ULA,180880310,3,3,Respuesta completa,True,0.0,98.81906866666667,98.81906866666667,96.369049,100.659678,3
ping-180880310-1014400-1785852235-1787,2026-08-04 10:03:55,2026-08-04,10:03:55,Matutina (~10:00),1014400,NetUno (Caracas),NetUno,AS11562,"Caracas, Venezuela",Nacional,190.6.19.232,192.168.122.242,150.185.169.243,Intranet ULA,180880310,3,3,Respuesta completa,True,0.0,31.02863933333333,31.02863933333333,27.073777,33.383833,3
ping-180880310-1010206-1785852382-1788,2026-08-04 10:06:22,2026-08-04,10:06:22,Matutina (~10:00),1010206,AT&T (Miami),"AT&T Enterprises, LLC",AS7018,"Miami, Estados Unidos",Internacional,99.26.108.135,192.168.3.238,150.185.169.243,Intranet ULA,180880310,2,2,Respuesta completa,True,0.0,89.574742,89.574742,89.004017,90.145467,2
ping-180880310-32877-1785852363-1789,2026-08-04 10:06:03,2026-08-04,10:06:03,Matutina (~10:00),32877,Airtek (Maracaibo),Airtek Solutions C.A.,AS61461,"Maracaibo, Venezuela",Nacional,38.25.249.223,192.168.1.186,150.185.169.243,Intranet ULA,180880310,3,3,Respuesta completa,True,0.0,119.28270033333332,119.28270033333332,119.067188,119.519528,3
ping-180880310-7594-1785895273-1790,2026-08-04 22:01:13,2026-08-04,22:01:13,Nocturna (~22:00),7594,Inter (Barquisimeto),Inter / Corporación Telemic,AS21826,"Barquisimeto, Venezuela",Nacional,200.82.230.154,200.82.230.154,150.185.169.243,Intranet ULA,180880310,3,0,Sin respuesta,False,100.0,,,,,0
ping-180880310-6978-1785895322-1791,2026-08-04 22:02:02,2026-08-04,22:02:02,Nocturna (~22:00),6978,Tiggee (Bogotá),Tiggee LLC,AS16552,"Bogotá, Colombia",Internacional,156.154.123.254,156.154.123.254,150.185.169.243,Intranet ULA,180880310,3,0,Sin respuesta,False,100.0,,,,,0
ping-180880310-1003784-1785895425-1792,2026-08-04 22:03:45,2026-08-04,22:03:45,Nocturna (~22:00),1003784,Movistar (Maracay),Telefónica Venezolana,AS6306,"Maracay, Venezuela",Nacional,186.24.57.243,172.18.0.2,150.185.169.243,Intranet ULA,180880310,3,0,Sin respuesta,False,100.0,,,,,0
ping-180880310-1011292-1785895429-1793,2026-08-04 22:03:49,2026-08-04,22:03:49,Nocturna (~22:00),1011292,Satnet (Quito),Satnet,AS14522,"Quito, Ecuador",Internacional,186.69.158.99,172.17.0.2,150.185.169.243,Intranet ULA,180880310,3,0,Sin respuesta,False,100.0,,,,,0
ping-180880310-1014400-1785895432-1794,2026-08-04 22:03:52,2026-08-04,22:03:52,Nocturna (~22:00),1014400,NetUno (Caracas),NetUno,AS11562,"Caracas, Venezuela",Nacional,190.6.19.232,192.168.122.242,150.185.169.243,Intranet ULA,180880310,3,0,Sin respuesta,False,100.0,,,,,0
ping-180880310-1010206-1785895582-1795,2026-08-04 22:06:22,2026-08-04,22:06:22,Nocturna (~22:00),1010206,AT&T (Miami),"AT&T Enterprises, LLC",AS7018,"Miami, Estados Unidos",Internacional,99.26.108.135,192.168.3.238,150.185.169.243,Intranet ULA,180880310,3,0,Sin respuesta,False,100.0,,,,,0
ping-180880310-32877-1785895564-1796,2026-08-04 22:06:04,2026-08-04,22:06:04,Nocturna (~22:00),32877,Airtek (Maracaibo),Airtek Solutions C.A.,AS61461,"Maracaibo, Venezuela",Nacional,38.25.249.223,192.168.1.186,150.185.169.243,Intranet ULA,180880310,3,0,Sin respuesta,False,100.0,,,,,0
ping-180880310-6978-1785938512-1797,2026-08-05 10:01:52,2026-08-05,10:01:52,Matutina (~10:00),6978,Tiggee (Bogotá),Tiggee LLC,AS16552,"Bogotá, Colombia",Internacional,156.154.123.254,156.154.123.254,150.185.169.243,Intranet ULA,180880310,3,3,Respuesta completa,True,0.0,29.522385666666665,29.522385666666665,23.927662,32.734006,3
ping-180880310-7594-1785938480-1798,2026-08-05 10:01:20,2026-08-05,10:01:20,Matutina (~10:00),7594,Inter (Barquisimeto),Inter / Corporación Telemic,AS21826,"Barquisimeto, Venezuela",Nacional,200.82.230.154,200.82.230.154,150.185.169.243,Intranet ULA,180880310,3,3,Respuesta completa,True,0.0,82.06325766666667,82.06325766666667,81.542322,82.379198,3
ping-180880310-1003784-1785938635-1799,2026-08-05 10:03:55,2026-08-05,10:03:55,Matutina (~10:00),1003784,Movistar (Maracay),Telefónica Venezolana,AS6306,"Maracay, Venezuela",Nacional,186.24.57.243,172.18.0.2,150.185.169.243,Intranet ULA,180880310,3,3,Respuesta completa,True,0.0,70.25918633333333,70.25918633333333,69.445578,70.785577,3
ping-180880310-1011292-1785938623-1800,2026-08-05 10:03:43,2026-08-05,10:03:43,Matutina (~10:00),1011292,Satnet (Quito),Satnet,AS14522,"Quito, Ecuador",Internacional,186.69.158.99,172.17.0.2,150.185.169.243,Intranet ULA,180880310,3,2,Respuesta parcial,True,33.33333333333333,109.1679105,109.1679105,108.280609,110.055212,2
ping-180880310-1014400-1785938635-1801,2026-08-05 10:03:55,2026-08-05,10:03:55,Matutina (~10:00),1014400,NetUno (Caracas),NetUno,AS11562,"Caracas, Venezuela",Nacional,190.6.19.232,192.168.122.242,150.185.169.243,Intranet ULA,180880310,2,2,Respuesta completa,True,0.0,38.8100235,38.8100235,38.431135,39.188912,2
ping-180880310-1010206-1785938783-1802,2026-08-05 10:06:23,2026-08-05,10:06:23,Matutina (~10:00),1010206,AT&T (Miami),"AT&T Enterprises, LLC",AS7018,"Miami, Estados Unidos",Internacional,99.26.108.135,192.168.3.238,150.185.169.243,Intranet ULA,180880310,3,2,Respuesta parcial,True,33.33333333333333,82.231103,82.231103,76.536719,87.925487,2
ping-180880310-32877-1785938760-1803,2026-08-05 10:06:00,2026-08-05,10:06:00,Matutina (~10:00),32877,Airtek (Maracaibo),Airtek Solutions C.A.,AS61461,"Maracaibo, Venezuela",Nacional,38.25.249.223,192.168.1.186,150.185.169.243,Intranet ULA,180880310,3,3,Respuesta completa,True,0.0,110.04587966666668,110.04587966666668,109.564637,110.764679,3
ping-180880310-6978-1785981717-1804,2026-08-05 22:01:57,2026-08-05,22:01:57,Nocturna (~22:00),6978,Tiggee (Bogotá),Tiggee LLC,AS16552,"Bogotá, Colombia",Internacional,156.154.123.254,156.154.123.254,150.185.169.243,Intranet ULA,180880310,3,3,Respuesta completa,True,0.0,13.297303666666666,13.297303666666666,13.23601,13.414722,3
ping-180880310-7594-1785981680-1805,2026-08-05 22:01:20,2026-08-05,22:01:20,Nocturna (~22:00),7594,Inter (Barquisimeto),Inter / Corporación Telemic,AS21826,"Barquisimeto, Venezuela",Nacional,200.82.230.154,200.82.230.154,150.185.169.243,Intranet ULA,180880310,3,3,Respuesta completa,True,0.0,60.10495066666667,60.10495066666667,60.077319,60.119712,3
ping-180880310-1003784-1785981827-1806,2026-08-05 22:03:47,2026-08-05,22:03:47,Nocturna (~22:00),1003784,Movistar (Maracay),Telefónica Venezolana,AS6306,"Maracay, Venezuela",Nacional,186.24.57.243,172.18.0.2,150.185.169.243,Intranet ULA,180880310,3,3,Respuesta completa,True,0.0,48.13648833333334,48.13648833333334,48.032403,48.199683,3
ping-180880310-1011292-1785981831-1807,2026-08-05 22:03:51,2026-08-05,22:03:51,Nocturna (~22:00),1011292,Satnet (Quito),Satnet,AS14522,"Quito, Ecuador",Internacional,186.69.158.99,172.17.0.2,150.185.169.243,Intranet ULA,180880310,3,3,Respuesta completa,True,0.0,82.41721866666666,82.41721866666666,82.254664,82.686421,3
ping-180880310-1014400-1785981835-1808,2026-08-05 22:03:55,2026-08-05,22:03:55,Nocturna (~22:00),1014400,NetUno (Caracas),NetUno,AS11562,"Caracas, Venezuela",Nacional,190.6.19.232,192.168.122.242,150.185.169.243,Intranet ULA,180880310,3,3,Respuesta completa,True,0.0,13.939077,13.939077,13.896207,13.993243,3
ping-180880310-32877-1785981956-1809,2026-08-05 22:05:56,2026-08-05,22:05:56,Nocturna (~22:00),32877,Airtek (Maracaibo),Airtek Solutions C.A.,AS61461,"Maracaibo, Venezuela",Nacional,38.25.249.223,192.168.1.186,150.185.169.243,Intranet ULA,180880310,3,3,Respuesta completa,True,0.0,109.27185733333333,109.27185733333333,109.055993,109.562574,3
ping-180880310-1010206-1785981988-1810,2026-08-05 22:06:28,2026-08-05,22:06:28,Nocturna (~22:00),1010206,AT&T (Miami),"AT&T Enterprises, LLC",AS7018,"Miami, Estados Unidos",Internacional,99.26.108.135,192.168.3.238,150.185.169.243,Intranet ULA,180880310,3,3,Respuesta completa,True,0.0,71.46196866666666,71.46196866666666,71.002164,72.261244,3
ping-180880310-6978-1786024914-1811,2026-08-06 10:01:54,2026-08-06,10:01:54,Matutina (~10:00),6978,Tiggee (Bogotá),Tiggee LLC,AS16552,"Bogotá, Colombia",Internacional,156.154.123.254,156.154.123.254,150.185.169.243,Intranet ULA,180880310,3,3,Respuesta completa,True,0.0,22.912533333333332,22.912533333333332,13.171519,32.445561,3
ping-180880310-7594-1786024874-1812,2026-08-06 10:01:14,2026-08-06,10:01:14,Matutina (~10:00),7594,Inter (Barquisimeto),Inter / Corporación Telemic,AS21826,"Barquisimeto, Venezuela",Nacional,200.82.230.154,200.82.230.154,150.185.169.243,Intranet ULA,180880310,3,3,Respuesta completa,True,0.0,80.10386566666666,80.10386566666666,78.253668,81.14672,3
ping-180880310-1003784-1786025034-1813,2026-08-06 10:03:54,2026-08-06,10:03:54,Matutina (~10:00),1003784,Movistar (Maracay),Telefónica Venezolana,AS6306,"Maracay, Venezuela",Nacional,186.24.57.243,172.18.0.2,150.185.169.243,Intranet ULA,180880310,3,3,Respuesta completa,True,0.0,58.962180999999994,58.962180999999994,53.230831,62.379269,3
ping-180880310-1011292-1786025024-1814,2026-08-06 10:03:44,2026-08-06,10:03:44,Matutina (~10:00),1011292,Satnet (Quito),Satnet,AS14522,"Quito, Ecuador",Internacional,186.69.158.99,172.17.0.2,150.185.169.243,Intranet ULA,180880310,3,3,Respuesta completa,True,0.0,101.55548399999999,101.55548399999999,101.341583,101.776323,3
ping-180880310-1014400-1786025027-1815,2026-08-06 10:03:47,2026-08-06,10:03:47,Matutina (~10:00),1014400,NetUno (Caracas),NetUno,AS11562,"Caracas, Venezuela",Nacional,190.6.19.232,192.168.122.242,150.185.169.243,Intranet ULA,180880310,3,3,Respuesta completa,True,0.0,25.840965333333333,25.840965333333333,13.625479,32.139185,3
ping-180880310-32877-1786025157-1816,2026-08-06 10:05:57,2026-08-06,10:05:57,Matutina (~10:00),32877,Airtek (Maracaibo),Airtek Solutions C.A.,AS61461,"Maracaibo, Venezuela",Nacional,38.25.249.223,192.168.1.186,150.185.169.243,Intranet ULA,180880310,3,3,Respuesta completa,True,0.0,125.68187033333335,125.68187033333335,118.560578,129.280052,3
ping-180880310-1010206-1786025189-1817,2026-08-06 10:06:29,2026-08-06,10:06:29,Matutina (~10:00),1010206,AT&T (Miami),"AT&T Enterprises, LLC",AS7018,"Miami, Estados Unidos",Internacional,99.26.108.135,192.168.3.238,150.185.169.243,Intranet ULA,180880310,1,1,Respuesta completa,True,0.0,88.200819,88.200819,88.200819,88.200819,1
ping-180880310-6978-1786068118-1818,2026-08-06 22:01:58,2026-08-06,22:01:58,Nocturna (~22:00),6978,Tiggee (Bogotá),Tiggee LLC,AS16552,"Bogotá, Colombia",Internacional,156.154.123.254,156.154.123.254,150.185.169.243,Intranet ULA,180880310,3,0,Sin respuesta,False,100.0,,,,,0
ping-180880310-7594-1786068079-1819,2026-08-06 22:01:19,2026-08-06,22:01:19,Nocturna (~22:00),7594,Inter (Barquisimeto),Inter / Corporación Telemic,AS21826,"Barquisimeto, Venezuela",Nacional,200.82.230.154,200.82.230.154,150.185.169.243,Intranet ULA,180880310,3,0,Sin respuesta,False,100.0,,,,,0
ping-180880310-1003784-1786068231-1820,2026-08-06 22:03:51,2026-08-06,22:03:51,Nocturna (~22:00),1003784,Movistar (Maracay),Telefónica Venezolana,AS6306,"Maracay, Venezuela",Nacional,186.24.57.243,172.18.0.2,150.185.169.243,Intranet ULA,180880310,3,0,Sin respuesta,False,100.0,,,,,0
ping-180880310-1011292-1786068226-1821,2026-08-06 22:03:46,2026-08-06,22:03:46,Nocturna (~22:00),1011292,Satnet (Quito),Satnet,AS14522,"Quito, Ecuador",Internacional,186.69.158.99,172.17.0.2,150.185.169.243,Intranet ULA,180880310,3,0,Sin respuesta,False,100.0,,,,,0
ping-180880310-1014400-1786068233-1822,2026-08-06 22:03:53,2026-08-06,22:03:53,Nocturna (~22:00),1014400,NetUno (Caracas),NetUno,AS11562,"Caracas, Venezuela",Nacional,190.6.19.232,192.168.122.242,150.185.169.243,Intranet ULA,180880310,3,0,Sin respuesta,False,100.0,,,,,0
